,index,date,time,tweet,language,parse,Category
99,99,25/02/2022,23:24:19,"many times ukraine supported india kashmir, pakistan, galwan, nuclear test support country always hostile towards us cannot shake hands clenched fist indira gandhi ukrainevsrussia russia wwiii ukraine",en,"many times ukraine supported india kashmir, pakistan, galwan, nuclear test support country always hostile towards us cannot shake hands clenched fist indira gandhi ukrainevsrussia russia wwiii ukraine",_
100,100,25/02/2022,23:24:17,"0123pm saturday 02262022 gmt+8 status world changing, chaos everywhere taiwan ukraineinvasion wwiii tweetdaily",en,"0123pm saturday 02262022 gmt+8 status world changing, chaos everywhere taiwan ukraineinvasion wwiii tweetdaily",_
101,101,25/02/2022,23:23:58,"groundwater damage since annexation crimea, donets coal basin 'donbas' faced significant damages contains active inactive land mines pumped regularly groundwater flood themrussiaukrainewar wwiii nuclear nature",en,"groundwater damage since annexation crimea, donets coal basin 'donbas' faced significant damages contains active inactive land mines pumped regularly groundwater flood themrussiaukrainewar wwiii nuclear nature",_
102,102,25/02/2022,23:23:11,"slavic people racist types white idrc they're war casual racism towards blacks, asians, middle easterns forgotten worldwar3 wwiii ww3",en,"slavic people racist types white idrc they're war casual racism towards blacks, asians, middle easterns forgotten worldwar3 wwiii ww3",_
103,103,25/02/2022,23:22:32,"stopthewar you,support ukraine palestine syria lebanon iraq condemn russia israel usa highest level hypocrisy rtagree wwiii الحرب_الروسيه_الاوكرانية russiaukrainewar russiaukrainewarday3",en,"stopthewar you,support ukraine palestine syria lebanon iraq condemn russia israel usa highest level hypocrisy rtagree wwiii الحرب_الروسيه_الاوكرانية russiaukrainewar russiaukrainewarday3",_
104,104,25/02/2022,23:21:05,people need stronger president willing take action need war russia need learn place like germany 40s glorytoukraine standwithukriane fuckrussia wwiii putinhitler,en,people need stronger president willing take action need war russia need learn place like germany 40s glorytoukraine standwithukriane fuckrussia wwiii putinhitler,_
105,105,25/02/2022,23:19:15,that's love space explorationit sorts everything focus important humanitythat's drive us everythingthe preservation life one planet stock ukrainerussia poutine nato ukrainewar wwiii,en,that's love space explorationit sorts everything focus important humanitythat's drive us everythingthe preservation life one planet stock ukrainerussia poutine nato ukrainewar wwiii,_
106,106,25/02/2022,23:18:50,good yall🙏🏽 wwiii,en,good yall🙏🏽 wwiii,_
107,107,25/02/2022,23:18:43,fucking true wwiii ukranian ukrainewar,en,fucking true wwiii ukranian ukrainewar,_
108,108,25/02/2022,23:18:33,got us go fight wwiii ww3 militarydraft draft,en,got us go fight wwiii ww3 militarydraft draft,_
109,109,25/02/2022,23:18:23,true leader putinisawarcriminal mr president warinukraine wwiii,en,true leader putinisawarcriminal mr president warinukraine wwiii,_
110,110,25/02/2022,23:18:19,"time put aside petty fights unite one alliance west whole west even ""superpower"" america kneel us thought wwiii america india russiaukraineconflict",en,"time put aside petty fights unite one alliance west whole west even ""superpower"" america kneel us thought wwiii america india russiaukraineconflict",_
111,111,25/02/2022,23:18:17,"ukrainians proud leader man offered evacuated us responded need ammunition, ride putin russia thought would easy take ukraine, think wwiii",en,"ukrainians proud leader man offered evacuated us responded need ammunition, ride putin russia thought would easy take ukraine, think wwiii",_
112,112,26/02/2022,23:58:21,"joanneanewday trump kept world peace control, despite democrats attacks globalists bring warinstability always high money laundering scheme feeds god serve innocent blood biden ushered wwiii call jesus trumpwasright",en,"joanneanewday trump kept world peace control, despite democrats attacks globalists bring warinstability always high money laundering scheme feeds god serve innocent blood biden ushered wwiii call jesus trumpwasright",_
113,113,26/02/2022,23:57:10,ukraine used peaceful country lovely people anymore russia enters ukraine fireballs zelensky people ukraine going defend inhumane demons wwiii russiaukrainewar zelensky putinhitler,en,ukraine used peaceful country lovely people anymore russia enters ukraine fireballs zelensky people ukraine going defend inhumane demons wwiii russiaukrainewar zelensky putinhitler,_
114,114,26/02/2022,23:55:46,third story like today guess took brink wwiii,en,third story like today guess took brink wwiii,_
115,115,26/02/2022,23:53:46,ukrainian president acting like politician campaign trail war time everyone creaming pants wwiii,en,ukrainian president acting like politician campaign trail war time everyone creaming pants wwiii,_
116,116,26/02/2022,23:53:19,"incredible seeing strength people ukraine 🇺🇦❤️ woman daughter stand front burning home, hit russian troops wwiii ukraine ukrainerussia ukrainerussiawar ukrainewar",en,"incredible seeing strength people ukraine 🇺🇦❤️ woman daughter stand front burning home, hit russian troops wwiii ukraine ukrainerussia ukrainerussiawar ukrainewar",_
117,117,26/02/2022,23:53:08,nato realize wwiii already 4 days ukraine frontline natomustbeinukraine saveukrainenow,en,nato realize wwiii already 4 days ukraine frontline natomustbeinukraine saveukrainenow,_
118,118,26/02/2022,23:52:50,aiding putin buying natural gas make electricity instead operating nuclear plants please commit reopening three reactors closed continuing operation three reactors set close december germany ukraine wwiii,en,aiding putin buying natural gas make electricity instead operating nuclear plants please commit reopening three reactors closed continuing operation three reactors set close december germany ukraine wwiii,_
119,119,26/02/2022,23:51:46,attention call duty keyboard commandos chance show world wwiii,en,attention call duty keyboard commandos chance show world wwiii,_
120,120,26/02/2022,23:50:13,well we've certainly set template trump ever comes back starts shit ww3 wwiii,en,well we've certainly set template trump ever comes back starts shit ww3 wwiii,_
121,121,26/02/2022,23:49:14,"russian troops destroyed commercial oil base near vasylkiv, civilians need evacuate since fumes fires big ecological catastrophe ukraine, whole europe europe russiaukraineconflict ukrainerussiawar ukraine wwiii",en,"russian troops destroyed commercial oil base near vasylkiv, civilians need evacuate since fumes fires big ecological catastrophe ukraine, whole europe europe russiaukraineconflict ukrainerussiawar ukraine wwiii",_
122,122,26/02/2022,23:49:08,"🚨new streaming series theblackexodus work fiction exerpt china declares war wwiii ""chinese watched horror black nurse gunned baby, military leaders china, japan, korea",en,"🚨new streaming series theblackexodus work fiction exerpt china declares war wwiii ""chinese watched horror black nurse gunned baby, military leaders china, japan, korea",_
123,123,26/02/2022,23:49:05,brackmoo ukrainerussiawar ukraineunderattack ukrania rusia warinukraine russiaukrainewar wwiii cancel,en,brackmoo ukrainerussiawar ukraineunderattack ukrania rusia warinukraine russiaukrainewar wwiii cancel,_
124,124,26/02/2022,23:48:52,february 24th 2022 2018 stop believing asshole maria alejandra salomon fakebook making shit say name olenakurilo russian kyiv ukrainerussiaconflict ukrainerussiacrisis putin russiaukraineconflict kiev wwiii,en,february 24th 2022 2018 stop believing asshole maria alejandra salomon fakebook making shit say name olenakurilo russian kyiv ukrainerussiaconflict ukrainerussiacrisis putin russiaukraineconflict kiev wwiii,_
125,125,26/02/2022,23:48:02,nothing good peace😪 wwiii russia ukrainerussiawar please stop war ⚠,en,nothing good peace😪 wwiii russia ukrainerussiawar please stop war ⚠,_
126,126,26/02/2022,23:45:04,"matter country wins wwiii , internet stays undefeated 😆🤣👏👏👏 putinhitler russia vladimirmcpoyle",en,"matter country wins wwiii , internet stays undefeated 😆🤣👏👏👏 putinhitler russia vladimirmcpoyle",_
127,127,26/02/2022,23:43:48,🙏🏽🇺🇦 ukrainian locals remove road signs confuse russians ukraine ukrainerussia ukraineinvasion ukrainerussiacrisis ukraineunderattack worldwar3 worldwariii wwiii,en,🙏🏽🇺🇦 ukrainian locals remove road signs confuse russians ukraine ukrainerussia ukraineinvasion ukrainerussiacrisis ukraineunderattack worldwar3 worldwariii wwiii,_
128,128,26/02/2022,23:43:05,amazing see common russian take streets protest knowing they'll face consequences political wars fought politicians wish org like ufc politicians russiaukraineconflict wwiii russianinvasion ukraine,en,amazing see common russian take streets protest knowing they'll face consequences political wars fought politicians wish org like ufc politicians russiaukraineconflict wwiii russianinvasion ukraine,_
129,129,26/02/2022,23:37:24,"say people like trudeau, putin, biden, xi, world leaders know vaccine done allows act though people die soon anyway us military vax mandate russian chinese military vax mandate wwiii",en,"say people like trudeau, putin, biden, xi, world leaders know vaccine done allows act though people die soon anyway us military vax mandate russian chinese military vax mandate wwiii",_
130,130,26/02/2022,23:37:03,behind every strong woman strange story russiaukrainecrisis russianarmy wwiii,en,behind every strong woman strange story russiaukrainecrisis russianarmy wwiii,_
131,131,26/02/2022,23:35:54,loading wwiii ukraine russia ukrainerussia anonymous,en,loading wwiii ukraine russia ukrainerussia anonymous,_
132,132,26/02/2022,23:35:01,war memories day 5 nft war memories collection opensea price 008 check nfts nftshill nftcommunity nftart nftartist nftcommunity nftcollection nftdrop nftcollectors eth artwork wwiii kiev ukraine stopwar art arts,en,war memories day 5 nft war memories collection opensea price 008 check nfts nftshill nftcommunity nftart nftartist nftcommunity nftcollection nftdrop nftcollectors eth artwork wwiii kiev ukraine stopwar art arts,_
133,133,26/02/2022,23:33:59,anonymous 😍😉 game began russia ukraine wwiii ukrainerussiawar ukrainerussia,en,anonymous 😍😉 game began russia ukraine wwiii ukrainerussiawar ukrainerussia,_
134,134,26/02/2022,23:33:05,"dear extraterrestrials, nuclear war starts, i'm gonna need guys step save us return, welcome abduct toxic exes ""scientific purposes"" 😊 wwiii",en,"dear extraterrestrials, nuclear war starts, i'm gonna need guys step save us return, welcome abduct toxic exes ""scientific purposes"" 😊 wwiii",_
135,135,26/02/2022,23:32:58,stand ukraine peace 🇺🇦 putinhitler wwiii,en,stand ukraine peace 🇺🇦 putinhitler wwiii,_
136,136,26/02/2022,23:32:48,"⚠️ ukraine reading please turn geolocation phone russia using track gatherings tell around same⚠️ anonymous ukraine wwiii putin russianarmy please, share every care important",en,"⚠️ ukraine reading please turn geolocation phone russia using track gatherings tell around same⚠️ anonymous ukraine wwiii putin russianarmy please, share every care important",_
137,137,26/02/2022,23:31:37,"cjc123abc gr8 plan, start wwiii",en,"cjc123abc gr8 plan, start wwiii",_
138,138,26/02/2022,23:31:04,cyber war started anonymous russia ukraine wwiii ukrainerussiawar,en,cyber war started anonymous russia ukraine wwiii ukrainerussiawar,_
139,139,26/02/2022,23:30:23,shit ukraine make emotion shit sad fuck rusia wwiii,en,shit ukraine make emotion shit sad fuck rusia wwiii,_
140,140,26/02/2022,23:29:58,"india position point time can't even take anyone's side, takes russia , might face us sanctions takes usa ukraine's side, russia become enemy would worst ukraine ukrainerussiawar russia stopwar wwiii",en,"india position point time can't even take anyone's side, takes russia , might face us sanctions takes usa ukraine's side, russia become enemy would worst ukraine ukrainerussiawar russia stopwar wwiii",_
141,141,26/02/2022,23:29:15,"iansephton naval agree 💯 leading towards mass destructionthis syriya middle east europe history may repeat again, manner happened us china yet enter start wwiii stop ✋un sec_council",en,"iansephton naval agree 💯 leading towards mass destructionthis syriya middle east europe history may repeat again, manner happened us china yet enter start wwiii stop ✋un sec_council",_
142,142,26/02/2022,23:28:42,usa agrees demands russia wwiii never happen,en,usa agrees demands russia wwiii never happen,_
143,143,26/02/2022,23:28:29,iuic wwiii starts god protect via youtube,en,iuic wwiii starts god protect via youtube,_
144,144,26/02/2022,23:28:08,ukrainian porn web cams must start wwiii,en,ukrainian porn web cams must start wwiii,_
145,145,26/02/2022,23:27:46,photo aris messinis february 24th 2022 kinda hard say 2018 stupid fucks believe random post someone facebook say name olenakurilo russian kyiv ukrainerussiaconflict russiaukraineconflict kiev wwiii,en,photo aris messinis february 24th 2022 kinda hard say 2018 stupid fucks believe random post someone facebook say name olenakurilo russian kyiv ukrainerussiaconflict russiaukraineconflict kiev wwiii,_
146,146,26/02/2022,23:27:33,"many examples propaganda, undoubtedly class future ukrainerussiawar wwiii russianarmy nato usa",en,"many examples propaganda, undoubtedly class future ukrainerussiawar wwiii russianarmy nato usa",_
147,147,26/02/2022,23:26:53,"igeusllc rafsanchez people wont able stop wwiii god example worked hand various events close calls cold war also depends apocalypse timing current situation tho, im seeing yet, although took 1 step direction",en,"igeusllc rafsanchez people wont able stop wwiii god example worked hand various events close calls cold war also depends apocalypse timing current situation tho, im seeing yet, although took 1 step direction",_
148,148,26/02/2022,23:24:26,reality war 👇🏾 whole country suffering madness one person putin putinhitler wwiii ukraine stopwar russia,en,reality war 👇🏾 whole country suffering madness one person putin putinhitler wwiii ukraine stopwar russia,_
149,149,26/02/2022,23:22:36,wwiii web3 coincidence cryptocurrency btc eth russia ukraine,en,wwiii web3 coincidence cryptocurrency btc eth russia ukraine,_
150,150,26/02/2022,23:22:23,wish well ukrainian 🇺🇦 people tweet stopped second think innocent people palestine 🇵🇸 wwiii,en,wish well ukrainian 🇺🇦 people tweet stopped second think innocent people palestine 🇵🇸 wwiii,_
151,151,26/02/2022,23:22:13,"yemeni child hungry almost eight years world pray human rights time death, yemeni children yes, human rights blue eyes blond hair always no_war yemen worldwariii wwiii ww3 ukraine",en,"yemeni child hungry almost eight years world pray human rights time death, yemeni children yes, human rights blue eyes blond hair always no_war yemen worldwariii wwiii ww3 ukraine",_
152,152,26/02/2022,23:22:11,say name olenakurilo fucking actor many people posting 2 different pictures saying they're 4 years apart bsboth feb242022 russian kyiv ukrainerussiaconflict ukrainerussiacrisis putin russiaukraineconflict kiev wwiii,en,say name olenakurilo fucking actor many people posting 2 different pictures saying they're 4 years apart bsboth feb242022 russian kyiv ukrainerussiaconflict ukrainerussiacrisis putin russiaukraineconflict kiev wwiii,_
