,index,date,time,tweet,language,parse,Category
160,160,26/02/2022,23:11:11,partners countries drops financial weapon cut transaction banks swift swiftban,en,partners countries drops financial weapon cut transaction banks swift swiftban,_
161,161,26/02/2022,23:10:47,thane secured place 😂😂 koi terrorist attack ni koi waterloging nahi 😂 roadsofmumbai mumbaitraffic thane,en,thane secured place 😂😂 koi terrorist attack ni koi waterloging nahi 😂 roadsofmumbai mumbaitraffic thane,_
162,162,26/02/2022,23:08:39,longer iii forming alliances looming stopwar,en,longer iii forming alliances looming stopwar,_
163,163,26/02/2022,23:06:41,dont drop nuke area ultimately wants exploit use dirty bombs something else could sell waste black market enemies potus istandwithukraine,en,dont drop nuke area ultimately wants exploit use dirty bombs something else could sell waste black market enemies potus istandwithukraine,_
164,164,26/02/2022,23:06:17,vs russiavsukraine,en,vs russiavsukraine,_
165,165,26/02/2022,23:06:12,ive seen pictures weekend national guard drill supposed makings nothing seems right dick zelenskyy liar corrupt media lost years ago trust nothing,en,ive seen pictures weekend national guard drill supposed makings nothing seems right dick zelenskyy liar corrupt media lost years ago trust nothing,_
166,166,26/02/2022,23:03:55,anyone else urge buy guns starts,en,anyone else urge buy guns starts,_
167,167,26/02/2022,23:03:24,worlds horrible economic sanction called swift ban imposed europe lethal weapons give rise die situation swiftban sanctions,en,worlds horrible economic sanction called swift ban imposed europe lethal weapons give rise die situation swiftban sanctions,_
168,168,26/02/2022,23:03:04,dont 3,en,dont 3,_
169,169,26/02/2022,23:00:47,threat mutually assured destruction via prevent usa🇺🇸 europe🇪🇺 etc using weapons win wars💥🕊 apocalypse prayforpeace worldpeace,en,threat mutually assured destruction via prevent usa🇺🇸 europe🇪🇺 etc using weapons win wars💥🕊 apocalypse prayforpeace worldpeace,_
170,170,26/02/2022,22:58:41,someone tell trump tv personality competent leader zelensky russiaukraine,en,someone tell trump tv personality competent leader zelensky russiaukraine,_
171,171,26/02/2022,22:56:25,fortune favours brave ✊ russianarmy,en,fortune favours brave ✊ russianarmy,_
172,172,26/02/2022,22:56:20,happens language fails maegaret atwood stoprussia stopwar,en,happens language fails maegaret atwood stoprussia stopwar,_
173,173,26/02/2022,22:55:08,big statement potus sanctions option,en,big statement potus sanctions option,_
174,174,26/02/2022,22:54:33,briannn34811794 hp_darthmaul kofmanmichael hope civilians access biochemical warfare protective gear wmd,en,briannn34811794 hp_darthmaul kofmanmichael hope civilians access biochemical warfare protective gear wmd,_
175,175,26/02/2022,22:53:16,really dont see instead map,en,really dont see instead map,_
176,176,26/02/2022,22:53:12,ammunition ride youll see legendary quote zelensky tshirtsmuralssocial media bios rest lifeand good reason zelensky istandwithukraine ukrainrussia,en,ammunition ride youll see legendary quote zelensky tshirtsmuralssocial media bios rest lifeand good reason zelensky istandwithukraine ukrainrussia,_
177,177,26/02/2022,22:52:54,thing clear countries matter u treat countries thats weapons important pokhran crucial step indian history,en,thing clear countries matter u treat countries thats weapons important pokhran crucial step indian history,_
178,178,26/02/2022,22:51:58,start appreciating little things blessed sleeping peacefully home nowadays everyone lucky 💔🥺🥺 sundaymorning sundaythoughts russianarmy,en,start appreciating little things blessed sleeping peacefully home nowadays everyone lucky 💔🥺🥺 sundaymorning sundaythoughts russianarmy,_
179,179,26/02/2022,22:50:20,put russianarmy,en,put russianarmy,_
180,180,26/02/2022,22:50:20,increase decrease arsenal weapons 💥 peacenotwar 💥,en,increase decrease arsenal weapons 💥 peacenotwar 💥,_
181,181,26/02/2022,22:50:02,im beenthere genx coldwar,en,im beenthere genx coldwar,_
182,182,26/02/2022,22:48:56,see period gasenergy scarse europeanunion get cheap widely available cryptocurrency get popular hopefully see end influence best case scenario…this wont happen swiftban,en,see period gasenergy scarse europeanunion get cheap widely available cryptocurrency get popular hopefully see end influence best case scenario…this wont happen swiftban,_
183,183,26/02/2022,22:48:17,although im ready day strap brothers sisters arms lol felt shit soul😂😂😂😂🙏🏾 prayforpeace darkhumor memes,en,although im ready day strap brothers sisters arms lol felt shit soul😂😂😂😂🙏🏾 prayforpeace darkhumor memes,_
184,184,26/02/2022,22:47:42,may lose putins,en,may lose putins,_
185,185,26/02/2022,22:44:44,slept making meme wakes junaid jamsheds concert,en,slept making meme wakes junaid jamsheds concert,_
186,186,26/02/2022,22:39:50,earth fvcked place,en,earth fvcked place,_
187,187,26/02/2022,22:39:27,sunday memes 😛 web3 developer 😂 web3,en,sunday memes 😛 web3 developer 😂 web3,_
188,188,26/02/2022,22:38:31,refusal accept diplomatic passports bidenisafailure stopwar europe un,en,refusal accept diplomatic passports bidenisafailure stopwar europe un,_
189,189,26/02/2022,22:37:43,real heroine ukriane ❤️ retweet agree 🤗 russianarmy,en,real heroine ukriane ❤️ retweet agree 🤗 russianarmy,_
190,190,26/02/2022,22:37:28,🙏🏽 navy suspected firing civilian tanker crew injured,en,🙏🏽 navy suspected firing civilian tanker crew injured,_
191,191,26/02/2022,22:36:09,worst part even conspiracy,en,worst part even conspiracy,_
192,192,26/02/2022,22:36:09,ive smoking imma throw curveball feeling reveal aliens theyve come,en,ive smoking imma throw curveball feeling reveal aliens theyve come,_
193,193,26/02/2022,22:36:03,suddenly strangers good memories friends weekendvibes,en,suddenly strangers good memories friends weekendvibes,_
194,194,26/02/2022,22:35:14,madman 21st century vladimir invading europe engulfing abbreviation agree fuckputin fckputin,en,madman 21st century vladimir invading europe engulfing abbreviation agree fuckputin fckputin,_
195,195,26/02/2022,22:31:30,saviors,en,saviors,_
196,196,26/02/2022,22:31:25,specially call republic bharat give hint 😂😂,en,specially call republic bharat give hint 😂😂,_
197,197,26/02/2022,22:31:21,chechen armys aesthetic lowkey fire gonna lie 🔥 ramzankadyrov chechens ukrainerussiaconflict kharkiv mariupol,en,chechen armys aesthetic lowkey fire gonna lie 🔥 ramzankadyrov chechens ukrainerussiaconflict kharkiv mariupol,_
198,198,26/02/2022,22:31:21,made chinese angry bitcoin urgent presidentzelensky,en,made chinese angry bitcoin urgent presidentzelensky,_
199,199,26/02/2022,22:30:00,got missing pangea,en,got missing pangea,_
200,200,26/02/2022,22:29:29,inglorious naziukraine,en,inglorious naziukraine,_
201,201,26/02/2022,22:27:57,already tipped hostess still asked see vax card… pushupssitupspullups twoworldwars,en,already tipped hostess still asked see vax card… pushupssitupspullups twoworldwars,_
202,202,26/02/2022,22:23:47,bring good anyone suffering innocent🙏 stopwar,en,bring good anyone suffering innocent🙏 stopwar,_
203,203,26/02/2022,22:23:24,simpsons didnt predict 2022 gon months,en,simpsons didnt predict 2022 gon months,_
204,204,26/02/2022,22:22:13,talibastan europistan taiwainistan end,en,talibastan europistan taiwainistan end,_
205,205,26/02/2022,22:22:13,arrived,en,arrived,_
206,206,26/02/2022,22:22:10,prevents making swift payments bank hell logically means crypto used new payment solution swift sanctions,en,prevents making swift payments bank hell logically means crypto used new payment solution swift sanctions,_
207,207,26/02/2022,22:21:32,theabrehman tragedy uses mans best mans worst,en,theabrehman tragedy uses mans best mans worst,_
208,208,26/02/2022,22:19:27,wait wtffffff warinukraine zelensky,en,wait wtffffff warinukraine zelensky,_
209,209,26/02/2022,22:16:40,needs get good guys vs bad guyscowboys vs indians mindsetmodern politics simplethe russiaukraine conflict bad guys vs bad guyspay attention happening locally communityget involved fight corruptionwwiii,en,needs get good guys vs bad guyscowboys vs indians mindsetmodern politics simplethe russiaukraine conflict bad guys vs bad guyspay attention happening locally communityget involved fight corruptionwwiii,_
210,210,26/02/2022,22:10:37,wondering heading troops took chernobyl pretty much half past ironically trump concerned surviving covid home dont forget,en,wondering heading troops took chernobyl pretty much half past ironically trump concerned surviving covid home dont forget,_
211,211,26/02/2022,22:08:48,quick death comes wars avoid cost ghostofkiev,en,quick death comes wars avoid cost ghostofkiev,_
212,212,26/02/2022,22:08:32,instagram blocks chechen leader allys account account apparently used ramzan kadyrov shutdown metaowned social media platform,en,instagram blocks chechen leader allys account account apparently used ramzan kadyrov shutdown metaowned social media platform,_
213,213,26/02/2022,22:06:57,tow back citizen confronts soldiers tank runs fuel legendary ยูเครน standwithukriane,en,tow back citizen confronts soldiers tank runs fuel legendary ยูเครน standwithukriane,_
214,214,26/02/2022,22:06:07,potus worth idk never better opportunity destroy vladimir save taiwan,en,potus worth idk never better opportunity destroy vladimir save taiwan,_
215,215,26/02/2022,22:04:12,killing innocent ukrainians russianinvasion,en,killing innocent ukrainians russianinvasion,_
216,216,26/02/2022,22:02:59,broke fight n,en,broke fight n,_
217,217,26/02/2022,22:02:53,stands russiainvadedukraine,en,stands russiainvadedukraine,_
218,218,26/02/2022,22:02:15,getting ready,en,getting ready,_
219,219,26/02/2022,21:58:37,dont theres government website working russia🤣 anonymous kicked fsbs ass cant invade defend right fuckputin,en,dont theres government website working russia🤣 anonymous kicked fsbs ass cant invade defend right fuckputin,_
220,220,26/02/2022,21:58:19,matter starts blood thedemocrats joebiden ‘s hands… thanks fucktard barackobama whos behind whole thing decades… im stupid pos muslim orchestrated beginning pos,en,matter starts blood thedemocrats joebiden ‘s hands… thanks fucktard barackobama whos behind whole thing decades… im stupid pos muslim orchestrated beginning pos,_
221,221,26/02/2022,21:57:39,father give farewell baby girl send safe zone left behind fight invaders sentimental 📸 banrussiafromswift breakfaststories blockputinwallets stopthewar,en,father give farewell baby girl send safe zone left behind fight invaders sentimental 📸 banrussiafromswift breakfaststories blockputinwallets stopthewar,_
222,222,26/02/2022,21:57:08,updated map occupied areas making vast gains south east kharkiv still held surrounded mariupol also ukrainerussiaconflict kharkiv mariupol,en,updated map occupied areas making vast gains south east kharkiv still held surrounded mariupol also ukrainerussiaconflict kharkiv mariupol,_
223,223,26/02/2022,21:52:21,gracesaldanaa first former yadda yadda secondly cant call demand thing shoveled power forces threatening mean favor though,en,gracesaldanaa first former yadda yadda secondly cant call demand thing shoveled power forces threatening mean favor though,_
